order_id,order_date,ship_date,customer_name,customer_id,customer_segment,category,product_name,product_id,region,state,city,quantity,unit_price,discount,sales_amount,cost_price,profit,stock_left,auto_reorder,reorder_quantity,supplier_name,supplier_email,payment_mode,delivery
ORD1524,2025-06-13,2025-06-20,Rebecca Smith,CUST338,Consumer,Grocery,Juice Pack,PROD874,South,Maine,Josephland,10,2491,5,23664.5,16578.85795749368,7085.642042506319,4,Yes,29,King Group,ymartinez@crane.com,Net Banking,Pending
ORD1525,2024-11-07,2024-11-08,Dennis Thomas,CUST202,Home Office,Electronics,Laptop,PROD582,West,New Mexico,South Michaelside,4,411,15,1397.3999999999999,873.5554262467315,523.8445737532684,44,No,0,"Franklin, Elliott and Lopez",gallegossharon@mayer.com,Net Banking,Returned
ORD1526,2025-03-01,2025-03-04,Catherine Anderson,CUST342,Corporate,Grocery,Snacks,PROD286,North,Maryland,New Jennaview,1,4417,20,3533.6000000000004,3178.1200537183404,355.47994628166,28,No,0,Carrillo and Sons,denise24@vasquez.com,Cash,Cancelled
ORD1527,2023-04-27,2023-05-02,Rhonda Mullins,CUST104,Consumer,Electronics,Headphones,PROD463,West,Mississippi,Watkinsville,8,2892,5,21979.2,17118.01499446448,4861.185005535521,24,No,0,Rodriguez-Romero,amytorres@powell.com,Transfer,Pending
ORD1528,2024-10-23,2024-10-25,Jacqueline Alexander,CUST248,Home Office,Furniture,Dining Table,PROD751,West,Delaware,Port Jasonmouth,4,2520,10,9072.0,5565.005240318904,3506.994759681096,3,Yes,46,Benjamin-Fuller,gallagherrobert@hoover-perez.com,Credit Card,Delivered
ORD1529,2025-01-03,2025-01-08,Calvin Richardson,CUST490,Consumer,Furniture,Dining Table,PROD597,South,Utah,New Jason,10,1472,0,14720.0,11207.777204668773,3512.2227953312267,4,Yes,37,Lee-Tran,tlogan@krause-nielsen.net,Net Banking,Delivered
ORD1530,2023-07-29,2023-08-01,Shannon Stevenson,CUST904,Corporate,Furniture,Sofa,PROD150,North,Montana,Brandyfort,1,4455,5,4232.25,3005.0154963364052,1227.2345036635948,28,No,0,"Cooper, Gutierrez and Ramirez",meyerskevin@thompson.com,Net Banking,Pending
ORD1531,2025-04-04,2025-04-07,Mark Young,CUST931,Corporate,Furniture,Sofa,PROD912,East,Missouri,Lake Debraborough,7,4457,5,29639.05,23282.531377113108,6356.5186228868915,40,No,0,Long-Peterson,karina30@lee-williams.com,Cash,Returned
ORD1532,2023-12-14,2023-12-20,Brittney Spencer,CUST149,Consumer,Furniture,Office Chair,PROD555,West,Vermont,South Kimberlyfurt,1,2682,20,2145.6,1381.3866786963442,764.2133213036557,4,Yes,36,Reynolds Inc,vazquezjasmine@patterson.com,Credit Card,Cancelled
ORD1533,2023-06-07,2023-06-08,Michael Howard,CUST894,Home Office,Electronics,Keyboard,PROD137,South,Mississippi,Jessicaside,8,3503,10,25221.600000000002,17763.308618749794,7458.291381250208,27,No,0,"Eaton, Romero and King",laurabaker@richard.com,Cash,Cancelled
ORD1534,2024-10-04,2024-10-07,Melanie Garner,CUST677,Consumer,Furniture,Office Chair,PROD914,North,Iowa,North Cindy,10,4606,5,43757.0,35387.009314560804,8369.990685439196,24,No,0,Alvarez Group,hwebb@mcguire.com,Cash,Returned
ORD1535,2024-04-29,2024-05-04,Scott Allen,CUST337,Consumer,Office Supplies,Notebook,PROD820,East,Indiana,Port Timothyside,3,4224,0,12672.0,7872.425301945978,4799.574698054022,48,No,0,Curtis PLC,harrisdebra@ortiz.com,Transfer,Pending
ORD1536,2024-04-22,2024-04-28,Casey Moore,CUST306,Corporate,Electronics,Mouse,PROD825,West,Minnesota,South Frederickberg,4,4660,20,14912.0,9212.636880139953,5699.363119860047,26,No,0,Hunter-Lopez,carlosmorris@small-mcbride.com,Cash,Returned
ORD1537,2025-02-25,2025-03-02,Michelle Campos,CUST546,Corporate,Electronics,Keyboard,PROD787,South,South Carolina,South Annefurt,2,1936,15,3291.2,2124.329295635642,1166.8707043643576,16,No,0,Espinoza-Escobar,morrisonjamie@peters.biz,Transfer,Cancelled
ORD1538,2022-12-30,2023-01-03,Michael Allen,CUST906,Corporate,Furniture,Sofa,PROD335,South,Montana,North Rhondamouth,10,364,15,3094.0,1994.7067556329691,1099.2932443670309,21,No,0,Young-Walker,stephen34@cooper.com,Net Banking,Delivered
ORD1539,2023-12-23,2023-12-29,Kristen Werner,CUST530,Consumer,Furniture,Bookshelf,PROD569,West,Louisiana,Dianaburgh,8,3734,15,25391.2,16834.212403293674,8556.987596706327,40,No,0,Avery PLC,popejulie@wright-fleming.net,Credit Card,Returned
ORD1540,2024-11-18,2024-11-22,David Hodges,CUST123,Corporate,Furniture,Sofa,PROD834,South,Utah,West Saraville,7,4150,10,26145.0,16171.891989048585,9973.108010951415,24,No,0,Johnson Ltd,elewis@lee.com,Net Banking,Pending
ORD1541,2022-12-05,2022-12-09,Samantha Clark,CUST571,Corporate,Furniture,Office Chair,PROD926,West,Nebraska,East Jeanhaven,2,2338,5,4442.2,3591.4417659572096,850.7582340427903,13,No,0,Patel Group,whiteheadmichael@elliott.com,Transfer,Pending
ORD1542,2025-07-15,2025-07-22,Jim Schneider,CUST818,Home Office,Office Supplies,Stapler,PROD646,East,Michigan,Lake Brendastad,8,2828,5,21492.8,18959.587397742052,2533.212602257947,0,Yes,37,"Cummings, Huang and Reed",caitlinperez@sharp-weaver.biz,Net Banking,Pending
ORD1543,2024-11-09,2024-11-14,Phillip Davis,CUST595,Consumer,Grocery,Rice Bag,PROD418,West,Georgia,Benjaminside,8,1510,5,11476.0,9013.371491760343,2462.628508239657,24,No,0,Smith-Thomas,millercheryl@butler-sanchez.com,Net Banking,Delivered
ORD1544,2022-12-17,2022-12-22,Kayla Hudson,CUST498,Consumer,Furniture,Sofa,PROD400,West,North Dakota,West Jacob,6,4163,20,19982.4,17783.428007911316,2198.9719920886855,4,Yes,30,Rogers Ltd,robert24@rivera-clarke.org,Transfer,Returned
ORD1545,2025-09-17,2025-09-18,Sean James,CUST912,Corporate,Grocery,Snacks,PROD924,South,Louisiana,Colleenberg,4,1207,15,4103.8,2986.599120450134,1117.2008795498664,40,No,0,Delgado LLC,lcantu@mcguire.info,Net Banking,Pending
ORD1546,2024-06-09,2024-06-11,Amanda Weiss,CUST496,Corporate,Grocery,Sugar,PROD280,South,Wisconsin,South Amandachester,4,1632,0,6528.0,4907.772023206827,1620.2279767931732,23,No,0,Fisher-Christensen,palmerjames@gonzalez-greer.biz,Net Banking,Delivered
ORD1547,2023-12-20,2023-12-21,Vernon Miller,CUST793,Corporate,Office Supplies,Pen,PROD276,East,Delaware,Lake Caitlinville,9,2546,10,20622.600000000002,15517.321127984585,5105.278872015417,40,No,0,Yates-Austin,sbrooks@osborn.biz,Cash,Delivered
ORD1548,2025-08-12,2025-08-15,Leslie Rodriguez,CUST280,Corporate,Furniture,Office Chair,PROD839,West,New Mexico,Michaelburgh,3,1325,0,3975.0,3395.0556856973185,579.9443143026815,35,No,0,Wong Group,campbellashley@harrison-daniels.org,Net Banking,Returned
ORD1549,2025-04-28,2025-05-01,Karen Woods,CUST769,Corporate,Electronics,Laptop,PROD244,East,Oregon,Emilymouth,2,1030,15,1751.0,1485.3749751722155,265.6250248277845,6,Yes,31,Hoffman-Mccullough,nreeves@ross-eaton.com,Net Banking,Cancelled
ORD1550,2023-12-10,2023-12-15,Dawn Thompson,CUST361,Consumer,Furniture,Study Table,PROD390,West,Alabama,Romeroport,3,4570,10,12339.0,10937.197628799157,1401.8023712008435,15,No,0,Murphy-Rodriguez,ybarker@gutierrez-jenkins.com,Transfer,Delivered
ORD1551,2023-06-01,2023-06-02,Jennifer Aguilar,CUST498,Corporate,Electronics,Laptop,PROD909,North,Michigan,Lake Jeremyfort,3,3644,20,8745.6,7687.50241300063,1058.09758699937,45,No,0,Murray Ltd,victoria28@christensen-cantrell.com,Credit Card,Pending
ORD1552,2025-05-25,2025-05-29,Amy Casey,CUST837,Home Office,Electronics,Laptop,PROD673,North,Virginia,Roseshire,3,503,5,1433.55,1075.0805494581252,358.4694505418747,50,No,0,Clark and Sons,jeffreygarcia@gardner.com,Cash,Pending
ORD1553,2024-06-06,2024-06-08,Marcus George,CUST989,Corporate,Office Supplies,File Folder,PROD184,West,Kentucky,East Brianmouth,10,365,20,2920.0,2006.3962164726765,913.6037835273235,34,No,0,Leonard Inc,hodgesgary@perez.com,Transfer,Cancelled
ORD1554,2024-02-11,2024-02-17,Mary Kelly,CUST313,Home Office,Office Supplies,Calculator,PROD215,South,Nebraska,Port Cynthia,9,1871,5,15997.05,13206.51468708005,2790.5353129199484,9,Yes,27,Diaz-Lozano,millsdeborah@sampson.com,Net Banking,Pending
ORD1555,2024-02-27,2024-03-05,Daniel West,CUST182,Corporate,Office Supplies,Notebook,PROD238,South,Idaho,Port Jillburgh,3,964,5,2747.4,2189.376117113107,558.0238828868933,1,Yes,36,Shelton Inc,sholmes@sandoval.com,Transfer,Pending
ORD1556,2024-04-29,2024-05-04,Amanda Castillo,CUST459,Home Office,Office Supplies,File Folder,PROD854,North,Washington,Hillchester,6,3380,0,20280.0,12683.531616555772,7596.468383444228,27,No,0,Mcdaniel-Hobbs,laurasullivan@henson.biz,Credit Card,Pending
ORD1557,2024-11-26,2024-11-28,Joshua Robinson,CUST645,Consumer,Grocery,Snacks,PROD343,North,Utah,South Roger,10,2902,20,23216.0,15581.675603820444,7634.324396179556,34,No,0,Dean-Reid,sarah37@abbott.com,Cash,Delivered
ORD1558,2024-05-15,2024-05-18,Courtney Sellers,CUST893,Consumer,Electronics,Mouse,PROD922,West,Kentucky,Matthewside,5,1408,0,7040.0,4320.269231774807,2719.730768225193,22,No,0,Mills-Reynolds,floydcarla@walker.com,Cash,Returned
ORD1559,2025-11-07,2025-11-14,Danielle Miller,CUST591,Home Office,Electronics,Headphones,PROD732,West,Arizona,Jackmouth,5,4347,5,20648.25,16849.57687684266,3798.6731231573394,6,Yes,25,"Anderson, Price and Gomez",michael88@harris-miller.biz,Cash,Pending
ORD1560,2025-11-29,2025-12-05,Justin Ingram,CUST305,Home Office,Office Supplies,Notebook,PROD428,West,Vermont,Port Nicholas,3,4540,10,12258.0,9549.76863691624,2708.23136308376,47,No,0,"White, Atkins and Booth",amanda70@green-wilcox.com,Credit Card,Cancelled
ORD1561,2023-04-26,2023-04-28,Olivia Cook,CUST964,Consumer,Office Supplies,Pen,PROD749,East,Arizona,Robertsville,6,3543,5,20195.1,12898.027691057949,7297.07230894205,0,Yes,47,Mayer-Coleman,ramostroy@perry-walsh.com,Credit Card,Cancelled
ORD1562,2024-10-17,2024-10-20,Nathan Gardner,CUST951,Consumer,Grocery,Snacks,PROD772,North,Alabama,Lake Albertville,10,1361,15,11568.5,9957.861178319003,1610.6388216809974,42,No,0,Morgan-Beck,teresa49@page.com,Transfer,Delivered
ORD1563,2024-06-26,2024-07-01,Connor Hooper,CUST723,Home Office,Grocery,Juice Pack,PROD129,West,Massachusetts,Butlerstad,2,4970,15,8449.0,7014.581158522967,1434.4188414770333,44,No,0,Knight and Sons,oliviarodriguez@pratt-cruz.info,Net Banking,Delivered
ORD1564,2024-10-08,2024-10-15,Bryan Perez,CUST211,Corporate,Office Supplies,File Folder,PROD417,North,Vermont,Jordanmouth,8,4639,10,33400.8,26221.99304942078,7178.806950579223,13,No,0,"Chen, Day and Berry",xcampbell@thomas.biz,Credit Card,Cancelled
ORD1565,2024-07-23,2024-07-25,Julie Wilson,CUST140,Home Office,Electronics,Mouse,PROD976,East,Virginia,Millerchester,9,4929,0,44361.0,30477.85413423117,13883.14586576883,41,No,0,Colon-Fox,bcox@moore-reyes.biz,Transfer,Cancelled
ORD1566,2024-05-18,2024-05-25,Amanda Murphy,CUST232,Home Office,Office Supplies,Calculator,PROD261,South,Massachusetts,Ryanhaven,4,2735,5,10393.0,6966.945944798714,3426.0540552012862,21,No,0,Olson-Martinez,sergiobradley@mcgrath.com,Net Banking,Pending
ORD1567,2023-03-17,2023-03-20,Matthew Walker,CUST144,Corporate,Electronics,Monitor,PROD171,West,Louisiana,Robertland,4,3468,0,13872.0,9468.313612140868,4403.686387859132,1,Yes,24,Cooper and Sons,conleyheidi@burton-davis.net,Credit Card,Delivered
ORD1568,2025-09-04,2025-09-08,Laurie Smith,CUST981,Consumer,Electronics,Headphones,PROD321,East,Mississippi,South Melissaview,10,4173,20,33384.0,27955.226372710098,5428.773627289902,32,No,0,Lang Group,adamnash@collier-williams.com,Credit Card,Delivered
ORD1569,2023-11-10,2023-11-12,Jacob Wiggins,CUST249,Home Office,Grocery,Juice Pack,PROD903,East,New Mexico,Baileyborough,1,4964,0,4964.0,3106.910997334371,1857.0890026656289,30,No,0,Murphy-Sanders,rhonda74@hood-gonzales.net,Credit Card,Pending
ORD1570,2023-05-02,2023-05-05,Sarah Harmon,CUST739,Home Office,Electronics,Keyboard,PROD566,North,Minnesota,Brittanyfurt,5,638,5,3030.5,2708.679397169312,321.82060283068813,22,No,0,Summers Inc,robertrice@smith.com,Credit Card,Cancelled
ORD1571,2025-08-15,2025-08-19,Brenda Robinson,CUST195,Consumer,Office Supplies,Pen,PROD463,West,New Mexico,Justinstad,3,2535,15,6464.25,5350.362724389949,1113.887275610051,13,No,0,"Bright, Tyler and Mccarthy",jenniferlewis@diaz-cook.biz,Credit Card,Delivered
ORD1572,2023-10-25,2023-10-28,Alex Edwards,CUST680,Corporate,Grocery,Cooking Oil,PROD465,West,North Dakota,New Joan,1,3170,0,3170.0,2630.7442131157313,539.2557868842687,13,No,0,Smith-King,mestrada@cummings-morales.com,Cash,Cancelled
ORD1573,2023-03-08,2023-03-12,Marvin Johnson,CUST777,Home Office,Office Supplies,Notebook,PROD510,West,West Virginia,Lewisside,3,1299,15,3312.45,2644.6180821135786,667.8319178864213,40,No,0,Young PLC,hbutler@banks-carson.com,Cash,Cancelled
ORD1574,2025-04-02,2025-04-07,Kaylee Steele,CUST694,Home Office,Electronics,Keyboard,PROD947,North,Mississippi,North Denise,7,1762,20,9867.2,8013.501189196123,1853.6988108038777,28,No,0,Parker LLC,jeffreylutz@mayo.org,Credit Card,Cancelled
ORD1575,2024-08-18,2024-08-22,Kathryn Palmer,CUST332,Consumer,Grocery,Cooking Oil,PROD432,South,Louisiana,Hobbsfurt,7,521,20,2917.6000000000004,1760.0785290668741,1157.5214709331262,2,Yes,24,"Bennett, Smith and Sanchez",lisa57@moore.org,Transfer,Returned
ORD1576,2025-09-17,2025-09-20,Paige Martinez,CUST957,Consumer,Office Supplies,Calculator,PROD402,North,New Mexico,Brittanymouth,5,4496,15,19108.0,16178.896027982068,2929.1039720179324,29,No,0,Bell Group,brookewhite@flynn-davila.com,Net Banking,Returned
ORD1577,2024-02-25,2024-02-26,Dylan Beck,CUST499,Corporate,Office Supplies,File Folder,PROD176,East,Washington,Mcintyrechester,5,4612,15,19601.0,17343.61346864541,2257.3865313545903,18,No,0,"Fisher, Stevenson and Peterson",hopkinsellen@hoffman-kelley.com,Cash,Cancelled
ORD1578,2025-06-05,2025-06-11,Erica Freeman,CUST359,Corporate,Electronics,Monitor,PROD995,North,New Hampshire,North Kathryn,10,182,0,1820.0,1181.5341011894163,638.4658988105837,45,No,0,"Barrett, Robinson and Ruiz",zwong@brooks.com,Transfer,Cancelled
ORD1579,2024-12-09,2024-12-16,Jessica Petty,CUST155,Corporate,Grocery,Cooking Oil,PROD499,East,New York,Barretthaven,9,1573,15,12033.449999999999,7571.51046113988,4461.939538860119,49,No,0,Johnston PLC,fstone@sanchez.com,Credit Card,Delivered
ORD1580,2023-04-26,2023-04-27,Karen Richards,CUST759,Home Office,Furniture,Sofa,PROD603,West,South Dakota,Williamtown,4,247,0,988.0,833.0936839569706,154.9063160430294,19,No,0,Weaver PLC,uharris@walton-price.net,Credit Card,Pending
ORD1581,2025-05-29,2025-05-30,Joy Mitchell,CUST596,Corporate,Grocery,Sugar,PROD253,West,Rhode Island,Destinyport,7,3065,15,18236.75,12673.254792681215,5563.495207318785,34,No,0,Martin-Bird,kingdarren@smith.biz,Transfer,Delivered
ORD1582,2023-07-23,2023-07-25,Alexandra Kim,CUST371,Corporate,Grocery,Juice Pack,PROD250,West,Indiana,Torresland,5,257,10,1156.5,844.4575393614349,312.0424606385651,41,No,0,Gordon PLC,watkinstammy@turner.com,Cash,Cancelled
ORD1583,2023-08-12,2023-08-13,Craig Reed,CUST777,Consumer,Office Supplies,Notebook,PROD908,West,California,Lake Randyfurt,5,3250,0,16250.0,12484.848697466397,3765.1513025336026,24,No,0,"Martin, Thomas and Woodard",wrightjeffery@washington.org,Net Banking,Pending
ORD1584,2023-09-21,2023-09-22,Jason Morales,CUST448,Consumer,Office Supplies,Pen,PROD892,West,Oklahoma,Garzaberg,8,3630,0,29040.0,17534.67391834352,11505.32608165648,42,No,0,"Roth, Parks and Brown",perrynicole@patterson.com,Cash,Delivered
ORD1585,2024-05-12,2024-05-19,Anthony Higgins,CUST161,Corporate,Grocery,Cooking Oil,PROD201,East,Alaska,East Benjamin,2,1196,0,2392.0,2130.809315208497,261.1906847915029,1,Yes,41,Morales-Daniel,collin61@huber-santos.com,Transfer,Returned
ORD1586,2025-05-13,2025-05-16,Brent Robinson,CUST239,Corporate,Electronics,Headphones,PROD389,East,Alaska,North Robertstad,4,451,15,1533.3999999999999,1130.8282628306363,402.5717371693636,20,No,0,"Anderson, Weiss and Weaver",georgejoseph@frost.info,Transfer,Cancelled
ORD1587,2024-08-03,2024-08-04,Kimberly Neal,CUST347,Consumer,Furniture,Bookshelf,PROD515,West,Iowa,Davidmouth,4,624,5,2371.2,1549.7128023223102,821.4871976776897,7,Yes,48,"Mejia, James and Rosario",martinezjacob@palmer-charles.net,Cash,Cancelled
ORD1588,2025-07-19,2025-07-21,Gabriel Curry,CUST332,Home Office,Office Supplies,Calculator,PROD990,South,Arizona,West Victoriafurt,8,804,0,6432.0,5481.513081133756,950.4869188662442,37,No,0,"Howard, Cunningham and Blanchard",williamskimberly@lowery-gardner.com,Transfer,Delivered
ORD1589,2023-01-16,2023-01-19,Justin Velez,CUST995,Corporate,Office Supplies,Notebook,PROD816,North,Colorado,Davidland,1,1000,0,1000.0,651.2250739706371,348.77492602936286,1,Yes,28,"Gray, Harris and Barnes",lindseythompson@myers.com,Net Banking,Returned
ORD1590,2024-07-02,2024-07-05,Garrett Moreno,CUST525,Home Office,Grocery,Juice Pack,PROD343,East,Tennessee,New Samantha,7,3764,0,26348.0,22874.499403282964,3473.5005967170364,50,No,0,Arnold-Wilson,vegalawrence@green-freeman.com,Transfer,Pending
ORD1591,2023-01-07,2023-01-13,Billy Patterson,CUST788,Home Office,Office Supplies,File Folder,PROD314,West,Mississippi,South Joan,5,791,0,3955.0,2504.100978731812,1450.8990212681879,49,No,0,"Roberts, Robbins and Morales",scompton@hunter-pittman.net,Transfer,Delivered
ORD1592,2023-04-10,2023-04-14,Hannah Johnson,CUST514,Consumer,Office Supplies,Pen,PROD155,West,Louisiana,Arthurbury,9,3250,20,23400.0,20068.461513271686,3331.5384867283137,10,No,0,Simon PLC,derrickwright@king-freeman.org,Cash,Returned
ORD1593,2024-01-04,2024-01-08,Benjamin Nash,CUST404,Home Office,Electronics,Keyboard,PROD760,South,Maine,Stephanieland,1,4377,20,3501.6000000000004,2627.5034795936444,874.0965204063559,49,No,0,Taylor Ltd,davisdarren@peterson.net,Cash,Returned
ORD1594,2024-06-11,2024-06-16,Carolyn Hicks,CUST141,Corporate,Electronics,Laptop,PROD985,South,Arkansas,Davidtown,2,3209,20,5134.400000000001,3896.0435698216024,1238.356430178398,39,No,0,"Coleman, Johnson and Graham",xsantiago@hicks-hoffman.com,Transfer,Returned
ORD1595,2024-10-02,2024-10-07,Melissa Duffy,CUST994,Home Office,Grocery,Rice Bag,PROD255,East,Oklahoma,Lake William,7,405,10,2551.5,1532.2967082813927,1019.2032917186073,46,No,0,"Reynolds, Perry and Fisher",pamelagallagher@george.com,Net Banking,Delivered
ORD1596,2023-01-02,2023-01-03,Yvette Smith,CUST679,Corporate,Electronics,Mouse,PROD823,South,Kansas,Port Pamelaside,1,797,0,797.0,547.4050122852259,249.5949877147741,7,Yes,21,Robertson-Collier,hendersonlindsay@coleman-avery.com,Net Banking,Delivered
ORD1597,2023-12-24,2023-12-27,Paul Gray,CUST510,Consumer,Furniture,Sofa,PROD911,North,Massachusetts,West Gina,2,877,20,1403.2,865.1802576552428,538.0197423447572,38,No,0,Holt LLC,markmartinez@stout.com,Transfer,Returned
ORD1598,2024-12-01,2024-12-04,Jordan Wall,CUST828,Consumer,Furniture,Dining Table,PROD893,South,Tennessee,Smithfort,5,924,0,4620.0,3822.617170199201,797.3828298007988,26,No,0,Reed-Smith,tcarson@larson-scott.info,Cash,Delivered
ORD1599,2023-08-21,2023-08-27,Kevin Perez,CUST281,Corporate,Office Supplies,Calculator,PROD548,West,North Carolina,Buckleyborough,1,1038,0,1038.0,810.1943566618543,227.80564333814573,49,No,0,"Heath, Rios and Williamson",faithanderson@higgins-cunningham.com,Net Banking,Cancelled
ORD1600,2025-08-11,2025-08-13,Jimmy Walton,CUST738,Corporate,Office Supplies,Calculator,PROD675,West,New Hampshire,Hoffmanton,3,4259,10,11499.300000000001,7274.564701998679,4224.735298001322,10,No,0,Wood-Hernandez,moralesjeremy@oconnor.com,Credit Card,Cancelled
ORD1601,2023-09-16,2023-09-20,Tony Rice,CUST649,Home Office,Electronics,Mouse,PROD698,East,Arkansas,North Donna,3,3756,20,9014.4,7538.975587516243,1475.424412483757,35,No,0,Garcia-Hughes,kspencer@ochoa-castro.com,Cash,Cancelled
ORD1602,2023-10-12,2023-10-16,Steven Wood,CUST912,Corporate,Grocery,Juice Pack,PROD939,North,Mississippi,Vargasborough,4,1820,0,7280.0,4559.367106407758,2720.632893592242,49,No,0,"Williams, Anderson and Daniels",vwilliams@white-hutchinson.info,Credit Card,Cancelled
ORD1603,2023-04-11,2023-04-15,Stefanie Winters,CUST914,Home Office,Furniture,Office Chair,PROD193,West,Nebraska,Deleonfurt,9,3747,10,30350.7,25020.061137805376,5330.638862194624,45,No,0,"Wilson, Gonzalez and Thompson",connerrodney@davis.com,Net Banking,Pending
ORD1604,2025-11-18,2025-11-23,Kimberly Quinn,CUST293,Corporate,Electronics,Headphones,PROD326,West,Michigan,North Francis,9,630,15,4819.5,3095.7990050796034,1723.7009949203966,12,No,0,Bryant Ltd,thomastaylor@caldwell-thomas.org,Transfer,Pending
ORD1605,2024-07-04,2024-07-06,Joshua Graves,CUST646,Corporate,Office Supplies,Calculator,PROD499,East,Ohio,Carlosmouth,6,2917,5,16626.899999999998,12428.089075071974,4198.810924928024,31,No,0,Jackson-Thomas,whitesabrina@martin.net,Credit Card,Pending
ORD1606,2023-11-15,2023-11-22,Mandy Bryan,CUST485,Consumer,Furniture,Office Chair,PROD467,South,Mississippi,Lake Dustinburgh,1,129,5,122.55,82.61023188265952,39.93976811734048,38,No,0,Johnson LLC,anthony66@singh-hayes.com,Net Banking,Delivered
ORD1607,2025-01-22,2025-01-25,Anthony Stewart,CUST839,Home Office,Grocery,Rice Bag,PROD738,South,Alaska,Jonathanland,3,1844,0,5532.0,4652.893682751034,879.1063172489658,37,No,0,Gibson-Gillespie,gjoyce@cunningham.biz,Credit Card,Pending
ORD1608,2023-05-08,2023-05-12,James Boyd,CUST961,Corporate,Furniture,Dining Table,PROD669,East,Pennsylvania,West Jessefort,3,2418,20,5803.200000000001,4403.312659414474,1399.8873405855265,17,No,0,Diaz LLC,karen45@mckee.com,Credit Card,Pending
ORD1609,2023-03-23,2023-03-30,Mrs. Amber Castillo,CUST479,Home Office,Office Supplies,Calculator,PROD430,West,West Virginia,Dorisstad,2,570,0,1140.0,951.5723653230806,188.4276346769194,22,No,0,Benton LLC,marmstrong@sparks.com,Transfer,Returned
ORD1610,2023-10-24,2023-10-31,Diane Leblanc,CUST133,Home Office,Electronics,Mouse,PROD866,West,Georgia,Tammyland,6,1385,20,6648.0,4440.848678835395,2207.151321164605,42,No,0,"Wilson, Arnold and Mitchell",davidgraham@bowers.com,Transfer,Pending
ORD1611,2023-11-28,2023-12-03,Andrew Williams,CUST191,Corporate,Furniture,Study Table,PROD444,West,Delaware,South Omarhaven,10,2093,0,20930.0,12858.296351101757,8071.703648898243,50,No,0,Perez-Gray,smithbrandon@eaton-mays.com,Transfer,Delivered
ORD1612,2023-10-14,2023-10-16,Colleen Brown,CUST173,Consumer,Electronics,Laptop,PROD467,South,Missouri,East Allen,8,250,20,1600.0,1296.1800187260963,303.81998127390375,47,No,0,"Hogan, Moody and Ortiz",charles05@bailey.com,Transfer,Pending
ORD1613,2023-07-02,2023-07-07,Sheri Lang,CUST331,Corporate,Electronics,Keyboard,PROD249,East,New Mexico,West Bradley,4,3431,20,10979.2,9377.259607151758,1601.9403928482425,23,No,0,"Lopez, Drake and Shaw",faith75@murphy-joyce.com,Net Banking,Delivered
ORD1614,2024-12-01,2024-12-05,Michael Ho,CUST163,Consumer,Furniture,Bookshelf,PROD231,West,North Dakota,Herreraberg,8,1621,0,12968.0,9717.132825193186,3250.8671748068136,14,No,0,"Strickland, Ferguson and Mora",coryyoung@hardin-owen.info,Credit Card,Pending
ORD1615,2025-11-02,2025-11-09,Devin Wilson,CUST116,Corporate,Grocery,Sugar,PROD417,West,Arkansas,East Jennifer,4,2943,10,10594.800000000001,8705.31636339226,1889.4836366077416,49,No,0,Williams-Turner,browncolleen@lucas-bennett.info,Credit Card,Cancelled
ORD1616,2025-02-14,2025-02-18,Raven Casey,CUST297,Home Office,Office Supplies,Pen,PROD908,North,Tennessee,Jacobsberg,6,4139,15,21108.899999999998,13099.140153356684,8009.759846643314,45,No,0,Frank PLC,rwells@kennedy-shelton.com,Net Banking,Returned
ORD1617,2024-01-22,2024-01-26,Leslie Hall,CUST967,Home Office,Furniture,Bookshelf,PROD157,North,Indiana,New Dustin,10,3160,0,31600.0,22572.878398244873,9027.121601755127,48,No,0,Soto-Valenzuela,colleen22@blair.com,Cash,Returned
ORD1618,2025-06-20,2025-06-27,Carrie Zimmerman,CUST864,Consumer,Electronics,Keyboard,PROD822,North,Montana,Lake Philliphaven,3,891,10,2405.7000000000003,1585.3083793345766,820.3916206654237,24,No,0,Griffin LLC,diane97@ortega-sutton.com,Net Banking,Cancelled
ORD1619,2025-08-04,2025-08-11,Whitney Jones,CUST220,Consumer,Electronics,Laptop,PROD654,West,Oklahoma,Lake Scottstad,1,349,20,279.2,192.76013915051135,86.43986084948864,4,Yes,31,Shepherd-Mason,fordjames@moore.com,Credit Card,Returned
ORD1620,2025-04-16,2025-04-23,Leah Waters,CUST331,Corporate,Electronics,Keyboard,PROD348,North,Missouri,Timothystad,1,2360,10,2124.0,1355.6559605422287,768.3440394577713,20,No,0,Smith Group,wjones@fitzgerald.com,Credit Card,Returned
ORD1621,2025-11-01,2025-11-07,Timothy Hendricks,CUST192,Home Office,Electronics,Keyboard,PROD347,West,Tennessee,Lake Amandaville,7,3299,5,21938.35,19167.9198504611,2770.4301495388972,9,Yes,24,Cook Ltd,ryan01@king.com,Net Banking,Returned
ORD1622,2023-06-19,2023-06-21,Cameron Gibbs,CUST415,Home Office,Grocery,Juice Pack,PROD693,East,Alaska,East Kristen,3,2342,0,7026.0,4509.860969489638,2516.1390305103623,41,No,0,Conley Inc,james00@sanchez-navarro.com,Cash,Delivered
ORD1623,2024-08-17,2024-08-23,Christopher Giles,CUST844,Consumer,Furniture,Office Chair,PROD282,East,Maine,Douglasport,6,3720,10,20088.0,12976.013218115468,7111.986781884532,32,No,0,"Mitchell, Day and Davis",fgarcia@owens-davis.biz,Cash,Returned
